	num_instances	performance
0	30	0.5602906358533344
1	80	0.5159313352170385
2	130	0.5804357089083316
3	180	0.5906505490013715
4	230	0.616461652195379
5	280	0.6300589546828819
6	330	0.6299247175504027
7	380	0.6844293227616774
8	430	0.6614075869813075
9	480	0.6677069791520911
10	530	0.6549111555196291
11	580	0.6830988430461663
12	630	0.6686880317233652
13	680	0.6758020168790575
14	730	0.6862109555010637
15	780	0.702638295045665
16	830	0.7082782638640617
17	880	0.6981422581838244
18	930	0.6895569406809495
19	980	0.7178167460717545
20	1030	0.7059743812439396
21	1080	0.7118967565570837
22	1130	0.71306940208763
23	1180	0.7175846428005768
24	1200	0.7140087914977211
