	num_instances	performance
0	30	0.22798364675882804
1	50	0.22158228465515556
2	70	0.29444746468002286
3	90	0.46494284798632624
4	110	0.3175451998981411
5	130	0.4715778743447675
6	150	0.42551997375526784
7	170	0.5252020202020201
8	190	0.5266754352522558
9	210	0.5257169558956056
10	230	0.5802942783191594
11	250	0.5438250895699602
12	270	0.6037272727272727
13	290	0.5653923698988504
14	310	0.5958117766809063
15	330	0.5731012632853437
16	350	0.5895284500606839
17	370	0.541019093310199
18	390	0.5699357959062306
19	400	0.5807972101809227
