	num_instances	performance
0	30	0.20983103249928098
1	50	0.27708781758317363
2	70	0.2397724943635991
3	90	0.4513197003707166
4	110	0.43686387798777543
5	130	0.4477739164427554
6	150	0.5148879892037787
7	170	0.5671396719222808
8	190	0.5347264881803598
9	210	0.5104751901927769
10	230	0.5428473168430983
11	250	0.5610923480137725
12	270	0.5702318264613347
13	290	0.5355774947207016
14	310	0.5727055311622662
15	330	0.5898492648735135
16	350	0.5446002102029267
17	370	0.5589112564460803
18	390	0.5792706403690385
19	400	0.5751034554186945
