	num_instances	performance
0	100	0.5908522250976009
1	200	0.6115147581718118
2	300	0.6433183725298938
3	400	0.6195558533205198
4	500	0.6710393676140083
5	600	0.6753756358187346
6	700	0.692358653396188
7	800	0.6974795751444667
8	900	0.7075052441466531
9	1000	0.7439886286797984
10	1100	0.7102082588101034
11	1200	0.7549293073215642
12	1300	0.7541504537723298
13	1400	0.7569116558192226
14	1500	0.7531852115518594
15	1600	0.7557853225318545
16	1700	0.7759913748998509
17	1800	0.7779133638853619
18	1900	0.775405036077518
19	2000	0.7834856274685015
20	2100	0.7830888154743733
21	2200	0.7826939989486952
22	2300	0.7878875967666052
23	2400	0.7865839428992137
24	2500	0.7871830853909197
25	2600	0.78875516231935
26	2700	0.7774324065281064
27	2800	0.7844682256431817
28	2900	0.7830801088466348
29	3000	0.7773466631623057
30	3100	0.7843852611748972
31	3200	0.7810279622166805
32	3300	0.7757000644426884
33	3400	0.7823639052682527
34	3500	0.7747475616457719
35	3600	0.7777857455039993
36	3700	0.7789709452459139
37	3800	0.7660605787459769
38	3900	0.7644316215538178
39	4000	0.7699856357565913
