	num_instances	performance
0	30	0.22378248596735992
1	50	0.241969696969697
2	70	0.26567745197168857
3	90	0.4145616702138441
4	110	0.4035605263338905
5	130	0.40491434462266157
6	150	0.38753559394772397
7	170	0.4869708584098828
8	190	0.5022559453806578
9	210	0.4702343985322709
10	230	0.5297752914599384
11	250	0.5360503786688584
12	270	0.5492026792037715
13	290	0.5611930513728333
14	310	0.5808524015666873
15	330	0.5835677986433728
16	350	0.5740483484224445
17	370	0.5566765740239534
18	390	0.5865093396047902
19	400	0.5662620708310888
