	num_instances	performance
0	100	0.5879095641454105
1	200	0.5797823258929047
2	300	0.6030189249192709
3	400	0.6291023799233691
4	500	0.6665590160463608
5	600	0.6888153466494625
6	700	0.6820132943493895
7	800	0.7167312935905962
8	900	0.712946664473182
9	1000	0.7111916817788366
10	1100	0.7254648495616826
11	1200	0.737356875349154
12	1300	0.7375360022005155
13	1400	0.7211767623315277
14	1500	0.7363158510046623
15	1600	0.7391432397381674
16	1700	0.7409235293089187
17	1800	0.7395192571441783
18	1900	0.7397759297692246
19	2000	0.7392814069323512
20	2100	0.7502671583411302
21	2200	0.7545552627040468
22	2300	0.7448554062998587
23	2400	0.749430347205743
24	2500	0.7503014415362962
25	2600	0.7491905820850724
26	2700	0.7623989776153856
27	2800	0.7549076389623972
28	2900	0.7609129262444451
29	3000	0.7673024175775709
30	3100	0.758592286385601
31	3200	0.7596961054512702
32	3300	0.7745150393843403
33	3400	0.7660602147108122
34	3500	0.7688615475959073
35	3600	0.7741864469153085
36	3700	0.7635627157650524
37	3800	0.7686688898987561
38	3900	0.7731172763164641
39	4000	0.7822764645749188
