	num_instances	performance
0	100	0.509651333559735
1	200	0.5590015240382027
2	300	0.5730460196764618
3	400	0.5949740736218321
4	500	0.5925700766095798
5	600	0.6075457934013548
6	700	0.6148068733809284
7	800	0.6370407216092787
8	900	0.6198050351156879
9	1000	0.6489354441877305
10	1100	0.6542316728745499
11	1200	0.6529351273377416
12	1300	0.6541850164783278
13	1400	0.6575473258940854
14	1500	0.6642390492022314
15	1600	0.6526678226810075
16	1700	0.6466296469823947
17	1800	0.6469266250539605
18	1900	0.6607539529614248
19	2000	0.6631436158191792
20	2100	0.6736051724190852
21	2200	0.666385119385673
22	2300	0.6711130771839906
23	2400	0.6657148620089244
