	num_instances	performance
0	100	0.6492
1	200	0.7074
2	300	0.7303999999999999
3	400	0.748
4	500	0.7703
5	600	0.7773
6	700	0.7882
7	800	0.791
8	900	0.796
9	1000	0.8
10	1100	0.8035
11	1200	0.7999999999999999
12	1300	0.8055
13	1400	0.8037000000000001
14	1500	0.8139
15	1600	0.8043000000000001
16	1700	0.8073
17	1800	0.8042
18	1900	0.8164
19	2000	0.8155000000000001
20	2100	0.8177
21	2200	0.8169000000000001
22	2300	0.8175000000000001
23	2400	0.8168000000000001
24	2500	0.8190999999999999
25	2600	0.8192
26	2700	0.8160999999999999
27	2800	0.8225000000000001
28	2900	0.8206
29	3000	0.8112
30	3100	0.8181999999999998
31	3200	0.8219
32	3300	0.8178000000000001
33	3400	0.8192
34	3500	0.8240000000000001
35	3600	0.8232000000000002
36	3700	0.8196
37	3800	0.8257
38	3900	0.8248
39	4000	0.8257999999999999
40	4100	0.8274999999999999
41	4200	0.8299
42	4300	0.8262
43	4400	0.8319000000000001
44	4500	0.8287000000000001
45	4600	0.8320000000000001
46	4700	0.8326
47	4800	0.835
48	4900	0.8344000000000001
49	5000	0.8299
50	5100	0.8328
51	5200	0.8368
52	5300	0.8370999999999998
53	5400	0.8324
54	5500	0.8328000000000001
55	5600	0.8379000000000001
56	5700	0.8402
57	5800	0.8404
58	5900	0.8412
59	6000	0.8407
60	6100	0.8432000000000001
61	6200	0.8444
62	6300	0.8423
63	6400	0.8404
64	6500	0.8396000000000001
65	6600	0.8394
66	6700	0.8435
67	6800	0.8406
68	6900	0.845
69	7000	0.8483
70	7100	0.8446
71	7200	0.8488999999999999
72	7300	0.8462
73	7400	0.8484999999999999
74	7500	0.8482
75	7600	0.8534
76	7700	0.8484
77	7800	0.8464
78	7900	0.849
79	8000	0.8478
