	num_instances	performance
0	30	0.1688182471372353
1	50	0.2457936210131332
2	70	0.18857709750566892
3	90	0.37699322689888726
4	110	0.4191919191919192
5	130	0.4648108588281278
6	150	0.4049486166007905
7	170	0.4261865738543479
8	190	0.420354989541036
9	210	0.43496019072466374
10	230	0.4963989218328841
11	250	0.485469749252358
12	270	0.5126128764852169
13	290	0.5623399764208907
14	310	0.5322085852231292
15	330	0.5064342822348804
16	350	0.5478493241651137
17	370	0.5693518706553152
18	390	0.5723918562640367
19	400	0.5226975103203072
