	num_instances	performance
0	100	0.5627471393601147
1	200	0.611083728287823
2	300	0.6412365886871875
3	400	0.6532077494479485
4	500	0.677557492426374
5	600	0.7027596105732379
6	700	0.697974492406227
7	800	0.7110680855883047
8	900	0.7173400768274603
9	1000	0.7322987419762729
10	1100	0.7325730741131291
11	1200	0.7348159640113429
12	1300	0.740745189364176
13	1400	0.7515914841049756
14	1500	0.7608307740126848
15	1600	0.7584734474347183
16	1700	0.7470404489114988
17	1800	0.7617282032438923
18	1900	0.7519158322382793
19	2000	0.7536275949515823
20	2100	0.7514445836027541
21	2200	0.7660009891021184
22	2300	0.7620773112223601
23	2400	0.753042214406022
