	num_instances	performance
0	30	0.5183811908381234
1	80	0.5406535564680569
2	130	0.5717650745351939
3	180	0.5810568539134617
4	230	0.6121631628732737
5	280	0.6162818687204624
6	330	0.6181597763446415
7	380	0.6288930528448464
8	430	0.6357800330918332
9	480	0.6364532886756201
10	530	0.64154563964481
11	580	0.6559178724628405
12	630	0.6515191569271094
13	680	0.670964990816337
14	730	0.6679893243638395
15	780	0.6798114907188495
16	830	0.699749326800721
17	880	0.6906628741663989
18	930	0.6927841029148954
19	980	0.7057859349858331
20	1030	0.70655694022046
21	1080	0.7046798729945478
22	1130	0.7108408697949773
23	1180	0.7056230446902659
24	1200	0.7005233339842398
