	num_instances	performance
0	30	0.20448142505566627
1	40	0.2203877282138152
2	50	0.16768724985706118
3	60	0.1290909090909091
4	70	0.33399512606400794
5	80	0.294910761752867
6	90	0.4443186582809225
7	100	0.41812946100494236
8	110	0.41512849782141614
9	120	0.34949889935184053
10	130	0.3858348239618823
11	140	0.38851863701807715
12	150	0.4562735409953455
13	160	0.43727938727938725
14	170	0.48947194615909906
15	180	0.5223310051654497
16	190	0.5197360294090965
17	200	0.48540718968852825
18	210	0.4994419146744728
19	220	0.5010507298055437
20	230	0.5646758562658807
21	240	0.6007424858999071
22	250	0.5437943611780737
23	260	0.5942479735095103
24	270	0.568066543169518
25	280	0.5433460431667788
26	290	0.5980205768730358
27	300	0.5473806650224764
28	310	0.5865688891345419
29	320	0.605942301932868
30	330	0.5812057735786904
31	340	0.5729499125251085
32	350	0.5721050359899008
33	360	0.5786580222901424
34	370	0.5806020322869775
35	380	0.5731719522727533
36	390	0.583955886738701
37	400	0.5850407888007185
