	num_instances	performance
0	30	0.0
1	50	0.030769230769230764
2	70	0.06666666666666665
3	90	0.03636363636363636
4	110	0.030769230769230764
5	130	0.026666666666666665
6	150	0.030769230769230764
7	170	0.030769230769230764
8	190	0.03636363636363636
9	210	0.06713286713286712
10	230	0.0696969696969697
11	250	0.1141025641025641
12	270	0.09379953379953379
13	290	0.11363930187459599
14	310	0.09267399267399268
15	330	0.13058823529411762
16	350	0.16303030303030303
17	370	0.20967672678198995
18	390	0.22315018315018315
19	400	0.12344322344322345
