	num_instances	performance
0	30	0.5855648017719541
1	50	0.6306609884382331
2	70	0.6509896694236674
3	90	0.6514597015721864
4	110	0.6666774232410104
5	130	0.6715516542803298
6	150	0.6781384954117644
7	170	0.6848349397162016
8	190	0.689613555433121
9	210	0.6996446106503609
10	230	0.7020701727000848
11	250	0.705693851719149
12	270	0.7037474488424017
13	290	0.705862782483399
14	310	0.7098146607535887
15	330	0.7047429425662377
16	350	0.7127745686060175
17	370	0.7181116707518865
18	390	0.7149320413589143
19	410	0.7194761018271588
20	430	0.7156031963375765
21	450	0.7143970843130009
22	470	0.7185937946348897
23	490	0.7098934575970012
24	510	0.7164223317690003
25	530	0.7141460078937287
