	num_instances	performance
0	100	0.5542225408759178
1	200	0.6146378488597939
2	300	0.6261292258609589
3	400	0.6491884420833703
4	500	0.6811245734666134
5	600	0.6956863585203441
6	700	0.7276959578763058
7	800	0.7267306737437729
8	900	0.7181044238026383
9	1000	0.7317242418915494
10	1100	0.730403141324769
11	1200	0.7391041986387238
12	1300	0.754214805722704
13	1400	0.7568573498412674
14	1500	0.7545471625286493
15	1600	0.7587579776609776
16	1700	0.7483287402132234
17	1800	0.7583735443217077
18	1900	0.7556666238042784
19	2000	0.7649956252137232
20	2100	0.7607095749077171
21	2200	0.7685802728060447
22	2300	0.758256280165049
23	2400	0.7602824258830329
