	num_instances	performance
0	30	0.21290670114199525
1	50	0.2789351749252802
2	70	0.33948064130990957
3	90	0.3911806590495115
4	110	0.4476895787139689
5	130	0.4475440689340025
6	150	0.5447814864833129
7	170	0.567446614687994
8	190	0.5754572475756472
9	210	0.5615458576325842
10	230	0.554895114639602
11	250	0.612555424480332
12	270	0.6209194139194139
13	290	0.6112918068741999
14	310	0.6491246431096055
15	330	0.5637983764394422
16	350	0.580963638410447
17	370	0.5768371262310733
18	390	0.5675509647773516
19	400	0.5766216481642978
