	num_instances	performance
0	30	0.0
1	50	0.03333333333333334
2	70	0.0
3	90	0.06666666666666668
4	110	0.12647352647352647
5	130	0.13111111111111112
6	150	0.16071428571428573
7	170	0.12683982683982684
8	190	0.1823709623709624
9	210	0.10606060606060605
10	230	0.183982683982684
11	250	0.33901420217209693
12	270	0.24044243338360985
13	290	0.28
14	310	0.26981684981684984
15	330	0.20307692307692307
16	350	0.19404761904761908
17	370	0.27521367521367524
18	390	0.24588744588744588
19	400	0.25764411027568923
