	num_instances	performance
0	30	0.028571428571428574
1	50	0.026666666666666665
2	70	0.01904761904761905
3	90	0.028571428571428574
4	110	0.06493506493506493
5	130	0.07272727272727272
6	150	0.07543859649122808
7	170	0.10303030303030303
8	190	0.11868131868131868
9	210	0.15897435897435896
10	230	0.19201974496092142
11	250	0.19743589743589746
12	270	0.20325814536340853
13	290	0.23650793650793656
14	310	0.23651186790505677
15	330	0.2954248366013072
16	350	0.22969696969696968
17	370	0.23553113553113558
18	390	0.2641025641025641
19	400	0.23279514603044013
