	num_instances	performance
0	30	0.22896478896478895
1	40	0.18797381480308312
2	50	0.15248255774571565
3	60	0.3162170529861264
4	70	0.4149061413032681
5	80	0.36250591016548467
6	90	0.301250019076106
7	100	0.3958533259416439
8	110	0.39275013208442655
9	120	0.4153512468817314
10	130	0.4462259433688005
11	140	0.40567183462532297
12	150	0.4133007127914115
13	160	0.4470411149134554
14	170	0.4646181066654772
15	180	0.4623142547621197
16	190	0.4984430265025641
17	200	0.5202112845409766
18	210	0.5161867255517636
19	220	0.4885811302449672
20	230	0.5078359108293733
21	240	0.5097834241956606
22	250	0.5093921901528013
23	260	0.5587992202729045
24	270	0.5682673376230545
25	280	0.5591249628308058
26	290	0.5218929492858629
27	300	0.5761258318209317
28	310	0.5373568965147912
29	320	0.5745561945614115
30	330	0.5892544496835308
31	340	0.5792182659100984
32	350	0.562582906845867
33	360	0.5621594906532545
34	370	0.571331366207336
35	380	0.5764591493162922
36	390	0.5757841775083155
37	400	0.5781902512366857
