	num_instances	performance
0	30	0.6014822364578626
1	50	0.6709963483235464
2	70	0.6770793107649962
3	90	0.6832138788423274
4	110	0.6855283938904866
5	130	0.6852592420156998
6	150	0.6826989801666687
7	170	0.6727721966704808
8	190	0.6805899241730045
9	210	0.6856439088178076
10	230	0.6837979162296153
11	250	0.6867957200255991
12	270	0.6914208048252737
13	290	0.6925815914662676
14	310	0.7014096962128089
15	330	0.7011452039971493
16	350	0.7035123357456878
17	370	0.7118998450716789
18	390	0.7066495724339451
19	410	0.7044679507003618
20	430	0.7007552389423622
21	450	0.6998978657496128
22	470	0.7023368354905217
23	490	0.7009584164102922
24	510	0.7014122626115675
25	530	0.6946840776499065
