	num_instances	performance
0	100	0.585615780375044
1	200	0.625700919143451
2	300	0.6171741986829415
3	400	0.647047159035064
4	500	0.6576917074152013
5	600	0.7037343822102207
6	700	0.6878457859795346
7	800	0.7384832473215411
8	900	0.7208822334748728
9	1000	0.7368507144374934
10	1100	0.7094784953088877
11	1200	0.7448366536053967
12	1300	0.7438961183612495
13	1400	0.7482486410990142
14	1500	0.7511917022119221
15	1600	0.7402324678822412
16	1700	0.7146166031774834
17	1800	0.7604560502003661
18	1900	0.7598125226946433
19	2000	0.7754123856434835
20	2100	0.7588183611701862
21	2200	0.7674149558760683
22	2300	0.7753212156728095
23	2400	0.7773371012378115
24	2500	0.7800554778170462
25	2600	0.7765582098144861
26	2700	0.7732706795716767
27	2800	0.7743609329415669
28	2900	0.7687710697532008
29	3000	0.7736091653265998
30	3100	0.776152587381159
31	3200	0.770265878881377
32	3300	0.7600270924174637
33	3400	0.7751769347986401
34	3500	0.7792411362318422
35	3600	0.7724239118991854
36	3700	0.7801092633201774
37	3800	0.7773306354407883
38	3900	0.7690657203710618
39	4000	0.7680566985527946
