	num_instances	performance
0	30	0.5382156414341696
1	80	0.5220437618623104
2	130	0.5694383259968763
3	180	0.5944131424098179
4	230	0.6071445478493237
5	280	0.6237287633937718
6	330	0.6250423157582568
7	380	0.6443152682891025
8	430	0.6572440875897572
9	480	0.6625029534483534
10	530	0.6540020766869772
11	580	0.6697436293911333
12	630	0.6745767277667122
13	680	0.6799808771858867
14	730	0.6773963719083946
15	780	0.6811855974438393
16	830	0.7052265917535001
17	880	0.6949073719848646
18	930	0.6927074921985981
19	980	0.6911831373946867
20	1030	0.7117405985722661
21	1080	0.7068387580513031
22	1130	0.7070109972029305
23	1180	0.6932361783248766
24	1200	0.7209124071531623
