	num_instances	performance
0	30	0.0
1	50	0.056862745098039215
2	70	0.030769230769230764
3	90	0.06153846153846153
4	110	0.11157731157731157
5	130	0.0696969696969697
6	150	0.12207792207792209
7	170	0.08969696969696969
8	190	0.10046620046620047
9	210	0.19743589743589746
10	230	0.21998001998001998
11	250	0.10046620046620047
12	270	0.1542124542124542
13	290	0.13469079939668177
14	310	0.2815384615384615
15	330	0.26051282051282054
16	350	0.13333333333333336
17	370	0.22439393939393937
18	390	0.2250549450549451
19	400	0.1948717948717949
