	num_instances	performance
0	30	0.5435333563834958
1	80	0.5583008699644415
2	130	0.603962967453345
3	180	0.5915089743791617
4	230	0.6103038732364297
5	280	0.5943012031214316
6	330	0.6183759114531238
7	380	0.6465521960677657
8	430	0.6439424396700728
9	480	0.6631568156241675
10	530	0.6808198567107706
11	580	0.6600161945920962
12	630	0.6888044096127343
13	680	0.67893390836994
14	730	0.6975204277279243
15	780	0.7105128772106861
16	830	0.7062580493472177
17	880	0.7073796972953066
18	930	0.7033526157403469
19	980	0.7102393298896315
20	1030	0.7088526069844614
21	1080	0.7265271422281222
22	1130	0.7073955401189431
23	1180	0.7279729528660301
24	1230	0.7108535410105944
25	1280	0.7299851434423026
26	1330	0.7233461431907035
27	1380	0.7293673675884278
28	1430	0.7391587215106219
29	1480	0.7362286424715478
30	1530	0.7287256993421412
31	1580	0.7411138869459671
32	1600	0.7363360401499773
