	num_instances	performance
0	100	0.5073231970487122
1	200	0.5554322749042713
2	300	0.5548068471595335
3	400	0.5724106616344621
4	500	0.6042397338034606
5	600	0.6201366093585903
6	700	0.6223195875849242
7	800	0.6313007447604864
8	900	0.6359196008233547
9	1000	0.6290093191204934
10	1100	0.6472707856567732
11	1200	0.6380619284878136
12	1300	0.6514251133360394
13	1400	0.6508272702110187
14	1500	0.6671332026090881
15	1600	0.6614978012546884
16	1700	0.6566693218756859
17	1800	0.6611629362298372
18	1900	0.6610509070592442
19	2000	0.6646842043686603
20	2100	0.6488639301721466
21	2200	0.6636565668078391
22	2300	0.6641045105019087
23	2400	0.67562923524919
