	num_instances	performance
0	30	0.15396825396825398
1	50	0.31665071770334924
2	70	0.4131290088702487
3	90	0.4860721997835326
4	110	0.4253488795944039
5	130	0.4089105671594151
6	150	0.48131119183532267
7	170	0.46678892266126304
8	190	0.5366296667624348
9	210	0.5227466138724086
10	230	0.5551636519014386
11	250	0.5455819209039547
12	270	0.5324246606855303
13	290	0.6219398775188678
14	310	0.606513033406596
15	330	0.5588782767289064
16	350	0.5800606319629648
17	370	0.5907952736918255
18	390	0.5406864919793286
19	400	0.5917297328565319
