	num_instances	performance
0	30	0.03636363636363636
1	50	0.03333333333333334
2	70	0.03636363636363636
3	90	0.03636363636363636
4	110	0.03333333333333334
5	130	0.030769230769230764
6	150	0.17290209790209787
7	170	0.12820512820512822
8	190	0.1012987012987013
9	210	0.0901098901098901
10	230	0.15046620046620046
11	250	0.2117216117216117
12	270	0.0641025641025641
13	290	0.16166666666666668
14	310	0.1423076923076923
15	330	0.1
16	350	0.16799866799866803
17	370	0.2709186238598003
18	390	0.2411965811965812
19	400	0.21839337133454778
