	num_instances	performance
0	100	0.5714287124026679
1	200	0.5887485999337712
2	300	0.60248543276586
3	400	0.6317564580235624
4	500	0.6512676159292209
5	600	0.6713961835353646
6	700	0.7134785596559082
7	800	0.7131485651491684
8	900	0.7184093827028032
9	1000	0.7122653391378589
10	1100	0.7239929416989608
11	1200	0.7321893114235305
12	1300	0.7401206544323596
13	1400	0.7313729264972297
14	1500	0.7445259292481354
15	1600	0.7417097752190978
16	1700	0.7489107650977991
17	1800	0.748697329258365
18	1900	0.7545032807864486
19	2000	0.7569788073012752
20	2100	0.7539268755789759
21	2200	0.7582007843993809
22	2300	0.7641071444160653
23	2400	0.7683192090545244
