	num_instances	performance
0	100	0.5498231137188183
1	200	0.5862002961089068
2	300	0.6389435291967135
3	400	0.6493180029516287
4	500	0.6817785913437466
5	600	0.6629514064611903
6	700	0.6776488043539869
7	800	0.69535569636819
8	900	0.7028742239258555
9	1000	0.7279684404526731
10	1100	0.715156797061854
11	1200	0.7249969350393588
12	1300	0.7283240802113811
13	1400	0.7431430796697995
14	1500	0.742876264763829
15	1600	0.7453511637148511
16	1700	0.7534421345721678
17	1800	0.7586906268399873
18	1900	0.7366053464636643
19	2000	0.7612345218522742
20	2100	0.7541063473002372
21	2200	0.7617375517880676
22	2300	0.7631050027996717
23	2400	0.7596856175444164
