	num_instances	performance
0	30	0.5342550361550181
1	80	0.5767035063207276
2	130	0.5675208543559576
3	180	0.5843607737794686
4	230	0.6107675560947692
5	280	0.6424453257273423
6	330	0.6432894200073032
7	380	0.6513539675060975
8	430	0.6671475955347493
9	480	0.6650302927290908
10	530	0.665197451662886
11	580	0.6470325309862285
12	630	0.6856097190248469
13	680	0.6750807918269545
14	730	0.6986828293225428
15	780	0.7105689448848532
16	830	0.6995852927059232
17	880	0.7142684153395982
18	930	0.710932635390017
19	980	0.6953057339630533
20	1030	0.7188881292732672
21	1080	0.7238271501436488
22	1130	0.7266415449705652
23	1180	0.7249225069112906
24	1230	0.7334094432121702
25	1280	0.7273339591347815
26	1330	0.73077717377891
27	1380	0.7234808991453152
28	1430	0.7250135622404874
29	1480	0.7336129599028899
30	1530	0.7398035321427182
31	1580	0.7356626357194019
32	1600	0.7382643250690515
