	num_instances	performance
0	30	0.5278124876988093
1	80	0.5644435112722094
2	130	0.5556344920820939
3	180	0.5837026365364834
4	230	0.6084100697020569
5	280	0.6086981697645099
6	330	0.618204014127075
7	380	0.6241429572682035
8	430	0.6158331469059097
9	480	0.626603468261435
10	530	0.6607209488479329
11	580	0.6380906812030845
12	630	0.6566540473995648
13	680	0.659128099639172
14	730	0.6916964161344741
15	780	0.6905697109020539
16	830	0.6761485134712826
17	880	0.7002490025997716
18	930	0.7053975485394888
19	980	0.691895196689255
20	1030	0.702111725355211
21	1080	0.7182878322128505
22	1130	0.7258736800244459
23	1180	0.7133690054372895
24	1230	0.7110444697491715
25	1280	0.7251566848279428
26	1330	0.7302020493617152
27	1380	0.7288480329295359
28	1430	0.7333816433960908
29	1480	0.7227082194408301
30	1530	0.730045966434999
31	1580	0.7337295978572888
32	1600	0.7391881214130367
