	num_instances	performance
0	30	0.15336791376963543
1	50	0.2793341558975691
2	70	0.34959718471957857
3	90	0.3990896511577598
4	110	0.3970040022870211
5	130	0.3655224038782435
6	150	0.4272530607149393
7	170	0.5015542046605876
8	190	0.47720020441824956
9	210	0.5408044034818229
10	230	0.5151188505740796
11	250	0.49032227819001734
12	270	0.49174159174159177
13	290	0.5155745728303931
14	310	0.5158841158841159
15	330	0.5271785807020991
16	350	0.5345716980000216
17	370	0.5444741418141803
18	390	0.5387205387205387
19	400	0.5109622541201488
